sample_id,latitude,longitude,grain_size,grain_size_class,beach_type,region,image_path,timestamp,beach_name
SAMPLE_1125,12.824259,80.256195,1.12,coarse,berm,Chennai,images/sample_1125_chennai_berm.jpg,2025-07-17T01:07:26.553360,Covelong Beach
SAMPLE_1126,20.892894,85.053685,1.89,coarse,berm,Odisha,images/sample_1126_odisha_berm.jpg,2025-06-27T19:59:33.553367,Puri Beach
SAMPLE_1127,12.930151,80.281014,0.87,medium,intertidal,Chennai,images/sample_1127_chennai_intertidal.jpg,2025-05-20T20:50:39.553382,Covelong Beach
SAMPLE_1128,20.623959,72.483306,1.17,coarse,berm,Gujarat,images/sample_1128_gujarat_berm.jpg,2025-05-03T10:16:56.553392,Somnath Beach
SAMPLE_1129,20.389599,86.261989,1.54,coarse,berm,Odisha,images/sample_1129_odisha_berm.jpg,2025-07-28T02:05:06.553400,Puri Beach
SAMPLE_1130,8.58936,75.245341,1.4,coarse,berm,Kerala,images/sample_1130_kerala_berm.jpg,2025-09-12T20:40:42.553409,Marari Beach
SAMPLE_1131,17.782803,83.313924,1.16,coarse,dune,Vizag,images/sample_1131_vizag_dune.jpg,2025-07-21T06:16:07.553416,RK Beach
SAMPLE_1132,17.789356,83.219497,1.28,coarse,intertidal,Vizag,images/sample_1132_vizag_intertidal.jpg,2025-09-05T06:44:36.553423,RK Beach
SAMPLE_1133,19.987164,86.038719,0.34,fine,intertidal,Odisha,images/sample_1133_odisha_intertidal.jpg,2025-09-11T05:24:29.553432,Puri Beach
SAMPLE_1134,17.719868,83.382767,1.22,coarse,intertidal,Vizag,images/sample_1134_vizag_intertidal.jpg,2025-06-28T04:07:27.553440,Yarada Beach
SAMPLE_1135,21.072527,86.792533,1.2,coarse,dune,Odisha,images/sample_1135_odisha_dune.jpg,2025-05-17T00:35:30.553448,Chandrabhaga Beach
SAMPLE_1136,21.676583,70.64341,1.93,coarse,berm,Gujarat,images/sample_1136_gujarat_berm.jpg,2025-05-27T17:21:27.553456,Chorwad Beach
SAMPLE_1137,19.441935,85.610013,0.48,fine,berm,Odisha,images/sample_1137_odisha_berm.jpg,2025-08-14T05:26:51.553463,Gopalpur Beach
SAMPLE_1138,21.49888,86.209538,0.48,fine,berm,Odisha,images/sample_1138_odisha_berm.jpg,2025-08-21T04:17:15.553471,Chandrabhaga Beach
SAMPLE_1139,11.003094,76.808336,0.8,medium,berm,Kerala,images/sample_1139_kerala_berm.jpg,2025-07-05T11:06:10.553478,Marari Beach
SAMPLE_1140,13.055101,80.229757,0.68,medium,dune,Chennai,images/sample_1140_chennai_dune.jpg,2025-08-05T07:43:42.553486,Covelong Beach
SAMPLE_1141,21.903937,68.951028,1.57,coarse,intertidal,Gujarat,images/sample_1141_gujarat_intertidal.jpg,2025-08-16T23:05:37.553494,Chorwad Beach
SAMPLE_1142,20.756141,87.194588,1.7,coarse,berm,Odisha,images/sample_1142_odisha_berm.jpg,2025-07-17T17:06:12.553501,Gopalpur Beach
SAMPLE_1143,11.53737,76.427468,1.31,coarse,dune,Kerala,images/sample_1143_kerala_dune.jpg,2025-08-18T15:43:44.553509,Marari Beach
SAMPLE_1144,21.258314,86.861702,0.85,medium,intertidal,Odisha,images/sample_1144_odisha_intertidal.jpg,2025-08-07T20:40:43.553517,Gopalpur Beach
SAMPLE_1145,22.383358,70.725947,1.24,coarse,berm,Gujarat,images/sample_1145_gujarat_berm.jpg,2025-06-26T06:57:26.553525,Somnath Beach
SAMPLE_1146,19.830348,86.371526,0.27,fine,intertidal,Odisha,images/sample_1146_odisha_intertidal.jpg,2025-09-06T20:01:38.553532,Chandrabhaga Beach
SAMPLE_1147,12.322377,93.704473,0.62,medium,berm,Andaman,images/sample_1147_andaman_berm.jpg,2025-04-10T17:44:27.553541,Elephant Beach
SAMPLE_1148,12.474336,93.090766,1.05,coarse,berm,Andaman,images/sample_1148_andaman_berm.jpg,2025-04-19T12:51:09.553549,Radhanagar Beach
SAMPLE_1149,22.239898,69.80344,1.37,coarse,berm,Gujarat,images/sample_1149_gujarat_berm.jpg,2025-06-25T22:30:59.553557,Somnath Beach
SAMPLE_1150,21.832442,86.639209,1.77,coarse,berm,Odisha,images/sample_1150_odisha_berm.jpg,2025-04-24T15:13:02.553565,Gopalpur Beach
SAMPLE_1151,17.741446,83.395608,0.53,medium,intertidal,Vizag,images/sample_1151_vizag_intertidal.jpg,2025-08-23T22:30:46.553573,Rushikonda Beach
SAMPLE_1152,21.312034,86.472877,1.2,coarse,dune,Odisha,images/sample_1152_odisha_dune.jpg,2025-05-28T08:28:52.553581,Gopalpur Beach
SAMPLE_1153,11.867479,76.864776,0.46,fine,intertidal,Kerala,images/sample_1153_kerala_intertidal.jpg,2025-07-02T20:50:19.553588,Varkala Beach
SAMPLE_1154,10.727387,76.618577,0.53,medium,berm,Kerala,images/sample_1154_kerala_berm.jpg,2025-07-31T19:48:38.553596,Marari Beach
SAMPLE_1155,9.642253,76.242278,1.93,coarse,dune,Kerala,images/sample_1155_kerala_dune.jpg,2025-07-25T21:52:42.553603,Kovalam Beach
SAMPLE_1156,15.447325,74.126686,1.36,coarse,dune,Goa,images/sample_1156_goa_dune.jpg,2025-09-11T13:05:23.553611,Anjuna Beach
SAMPLE_1157,12.773611,93.355336,0.13,fine,dune,Andaman,images/sample_1157_andaman_dune.jpg,2025-06-17T22:41:34.553618,Radhanagar Beach
SAMPLE_1158,13.12338,80.125673,1.13,coarse,intertidal,Chennai,images/sample_1158_chennai_intertidal.jpg,2025-04-28T16:36:05.553626,Covelong Beach
SAMPLE_1159,10.788551,75.511647,0.12,fine,berm,Kerala,images/sample_1159_kerala_berm.jpg,2025-07-25T16:02:24.553633,Varkala Beach
SAMPLE_1160,15.009081,74.154784,1.06,coarse,berm,Goa,images/sample_1160_goa_berm.jpg,2025-09-25T10:25:44.553641,Palolem Beach
SAMPLE_1161,12.464314,93.63233,1.74,coarse,intertidal,Andaman,images/sample_1161_andaman_intertidal.jpg,2025-04-15T14:42:40.553648,Kalapathar Beach
SAMPLE_1162,20.672309,70.519524,1.06,coarse,intertidal,Gujarat,images/sample_1162_gujarat_intertidal.jpg,2025-07-08T07:21:31.553655,Somnath Beach
SAMPLE_1163,20.461704,71.257516,0.89,medium,berm,Gujarat,images/sample_1163_gujarat_berm.jpg,2025-04-05T16:58:12.553663,Mandvi Beach
SAMPLE_1164,20.707566,85.810932,0.48,fine,intertidal,Odisha,images/sample_1164_odisha_intertidal.jpg,2025-06-27T08:56:20.553670,Puri Beach
SAMPLE_1165,12.839859,80.110549,0.13,fine,berm,Chennai,images/sample_1165_chennai_berm.jpg,2025-04-12T05:17:59.553678,Elliot Beach
SAMPLE_1166,12.254368,93.227313,1.47,coarse,dune,Andaman,images/sample_1166_andaman_dune.jpg,2025-09-14T19:51:39.553685,Kalapathar Beach
SAMPLE_1167,12.823432,80.299673,0.21,fine,berm,Chennai,images/sample_1167_chennai_berm.jpg,2025-08-29T20:04:27.553692,Elliot Beach
SAMPLE_1168,12.398035,75.599783,1.39,coarse,intertidal,Kerala,images/sample_1168_kerala_intertidal.jpg,2025-07-20T08:26:11.553700,Varkala Beach
SAMPLE_1169,15.057075,73.8896,1.47,coarse,intertidal,Goa,images/sample_1169_goa_intertidal.jpg,2025-05-02T03:41:19.553735,Baga Beach
SAMPLE_1170,13.615934,93.487396,0.73,medium,berm,Andaman,images/sample_1170_andaman_berm.jpg,2025-04-06T00:49:20.553743,Kalapathar Beach
SAMPLE_1171,20.982579,86.253646,0.54,medium,dune,Odisha,images/sample_1171_odisha_dune.jpg,2025-09-17T23:55:20.553751,Gopalpur Beach
SAMPLE_1172,11.118012,92.450643,1.73,coarse,dune,Andaman,images/sample_1172_andaman_dune.jpg,2025-09-10T20:49:34.553759,Kalapathar Beach
SAMPLE_1173,10.551403,93.288152,0.84,medium,berm,Andaman,images/sample_1173_andaman_berm.jpg,2025-05-29T20:34:49.553766,Kalapathar Beach
SAMPLE_1174,17.710576,83.312269,1.45,coarse,berm,Vizag,images/sample_1174_vizag_berm.jpg,2025-06-28T18:46:44.553774,Rushikonda Beach
SAMPLE_1175,12.363826,93.707424,0.41,fine,berm,Andaman,images/sample_1175_andaman_berm.jpg,2025-05-05T17:23:05.553781,Radhanagar Beach
SAMPLE_1176,20.268803,86.879529,1.77,coarse,intertidal,Odisha,images/sample_1176_odisha_intertidal.jpg,2025-09-24T18:13:55.553789,Gopalpur Beach
SAMPLE_1177,15.463452,73.988417,0.67,medium,dune,Goa,images/sample_1177_goa_dune.jpg,2025-04-16T22:32:16.553796,Palolem Beach
SAMPLE_1178,10.554247,76.134992,1.03,coarse,intertidal,Kerala,images/sample_1178_kerala_intertidal.jpg,2025-08-22T05:14:46.553804,Kovalam Beach
SAMPLE_1179,8.248492,75.371542,1.0,coarse,dune,Kerala,images/sample_1179_kerala_dune.jpg,2025-07-28T12:57:55.553811,Varkala Beach
SAMPLE_1180,15.035773,74.14545,1.94,coarse,berm,Goa,images/sample_1180_goa_berm.jpg,2025-05-15T14:25:52.553826,Palolem Beach
SAMPLE_1181,11.557448,76.263091,0.16,fine,intertidal,Kerala,images/sample_1181_kerala_intertidal.jpg,2025-09-13T18:41:44.553841,Varkala Beach
SAMPLE_1182,17.734794,83.218453,1.73,coarse,intertidal,Vizag,images/sample_1182_vizag_intertidal.jpg,2025-07-13T05:33:39.553857,Yarada Beach
SAMPLE_1183,9.140492,75.855181,1.41,coarse,dune,Kerala,images/sample_1183_kerala_dune.jpg,2025-09-29T17:05:52.553874,Varkala Beach
SAMPLE_1184,13.12378,80.105491,0.74,medium,intertidal,Chennai,images/sample_1184_chennai_intertidal.jpg,2025-07-06T07:39:57.553889,Elliot Beach
SAMPLE_1185,19.534934,85.247759,1.94,coarse,dune,Odisha,images/sample_1185_odisha_dune.jpg,2025-08-12T05:03:17.553906,Gopalpur Beach
SAMPLE_1186,13.49911,92.259759,0.36,fine,dune,Andaman,images/sample_1186_andaman_dune.jpg,2025-06-29T04:57:22.553922,Kalapathar Beach
SAMPLE_1187,15.609694,73.802236,0.49,fine,dune,Goa,images/sample_1187_goa_dune.jpg,2025-09-15T11:22:12.553939,Baga Beach
SAMPLE_1188,21.40773,71.659519,1.76,coarse,intertidal,Gujarat,images/sample_1188_gujarat_intertidal.jpg,2025-04-29T00:37:59.553955,Chorwad Beach
SAMPLE_1189,15.720597,74.090765,0.98,medium,intertidal,Goa,images/sample_1189_goa_intertidal.jpg,2025-05-15T09:23:25.553971,Calangute Beach
SAMPLE_1190,15.782003,73.93539,0.45,fine,dune,Goa,images/sample_1190_goa_dune.jpg,2025-08-08T03:26:50.553986,Palolem Beach
SAMPLE_1191,10.033758,75.497449,0.78,medium,dune,Kerala,images/sample_1191_kerala_dune.jpg,2025-09-07T19:30:03.554004,Kovalam Beach
SAMPLE_1192,21.055487,72.35094,0.71,medium,berm,Gujarat,images/sample_1192_gujarat_berm.jpg,2025-08-12T14:25:12.554018,Mandvi Beach
SAMPLE_1193,13.018689,80.143751,1.17,coarse,dune,Chennai,images/sample_1193_chennai_dune.jpg,2025-05-04T21:56:24.554029,Marina Beach
SAMPLE_1194,22.434571,69.654524,0.27,fine,berm,Gujarat,images/sample_1194_gujarat_berm.jpg,2025-06-18T12:37:31.554045,Chorwad Beach
SAMPLE_1195,17.608407,83.201322,0.35,fine,dune,Vizag,images/sample_1195_vizag_dune.jpg,2025-09-01T09:05:40.554061,Rushikonda Beach
SAMPLE_1196,17.665933,83.245348,1.92,coarse,berm,Vizag,images/sample_1196_vizag_berm.jpg,2025-09-28T08:52:14.554072,Yarada Beach
SAMPLE_1197,9.424913,75.614973,1.9,coarse,intertidal,Kerala,images/sample_1197_kerala_intertidal.jpg,2025-09-28T23:55:50.554100,Marari Beach
SAMPLE_1198,11.520179,92.887226,0.54,medium,dune,Andaman,images/sample_1198_andaman_dune.jpg,2025-07-15T22:23:28.554120,Elephant Beach
SAMPLE_1199,17.670541,83.21861,1.74,coarse,intertidal,Vizag,images/sample_1199_vizag_intertidal.jpg,2025-09-08T14:53:15.554137,RK Beach
SAMPLE_1200,22.881798,68.563976,1.39,coarse,berm,Gujarat,images/sample_1200_gujarat_berm.jpg,2025-06-04T03:45:00.554152,Chorwad Beach
SAMPLE_1201,12.841391,80.179491,0.37,fine,intertidal,Chennai,images/sample_1201_chennai_intertidal.jpg,2025-08-27T00:00:06.554170,Elliot Beach
SAMPLE_1202,11.451464,92.401095,1.24,coarse,dune,Andaman,images/sample_1202_andaman_dune.jpg,2025-05-24T01:56:54.554188,Kalapathar Beach
SAMPLE_1203,20.875957,70.598475,1.61,coarse,dune,Gujarat,images/sample_1203_gujarat_dune.jpg,2025-04-07T05:09:00.554196,Mandvi Beach
SAMPLE_1204,10.559022,93.762165,1.89,coarse,dune,Andaman,images/sample_1204_andaman_dune.jpg,2025-05-03T05:02:52.554204,Radhanagar Beach
SAMPLE_1205,10.653234,76.826798,1.15,coarse,berm,Kerala,images/sample_1205_kerala_berm.jpg,2025-04-25T22:15:11.554212,Kovalam Beach
SAMPLE_1206,20.421841,70.352753,1.07,coarse,berm,Gujarat,images/sample_1206_gujarat_berm.jpg,2025-07-29T09:59:30.554219,Chorwad Beach
SAMPLE_1207,13.129299,80.18463,0.63,medium,dune,Chennai,images/sample_1207_chennai_dune.jpg,2025-09-12T05:34:59.554227,Elliot Beach
SAMPLE_1208,8.790647,76.061578,1.42,coarse,intertidal,Kerala,images/sample_1208_kerala_intertidal.jpg,2025-06-25T23:40:10.554234,Varkala Beach
SAMPLE_1209,19.392345,87.175835,1.69,coarse,intertidal,Odisha,images/sample_1209_odisha_intertidal.jpg,2025-04-18T12:54:29.554242,Puri Beach
SAMPLE_1210,17.667539,83.234015,0.61,medium,berm,Vizag,images/sample_1210_vizag_berm.jpg,2025-09-28T23:22:44.554249,Yarada Beach
SAMPLE_1211,22.241523,68.852388,1.25,coarse,berm,Gujarat,images/sample_1211_gujarat_berm.jpg,2025-06-07T23:18:23.554256,Chorwad Beach
SAMPLE_1212,22.241561,70.898622,0.85,medium,berm,Gujarat,images/sample_1212_gujarat_berm.jpg,2025-07-06T14:22:12.554264,Mandvi Beach
SAMPLE_1213,11.321753,76.44125,1.19,coarse,dune,Kerala,images/sample_1213_kerala_dune.jpg,2025-06-13T02:42:01.554274,Kovalam Beach
SAMPLE_1214,15.494219,73.978163,1.02,coarse,dune,Goa,images/sample_1214_goa_dune.jpg,2025-06-20T21:37:06.554291,Calangute Beach
SAMPLE_1215,21.041307,69.393974,0.31,fine,intertidal,Gujarat,images/sample_1215_gujarat_intertidal.jpg,2025-05-22T22:17:55.554307,Chorwad Beach
SAMPLE_1216,12.775889,93.141655,0.55,medium,berm,Andaman,images/sample_1216_andaman_berm.jpg,2025-05-16T22:45:07.554319,Elephant Beach
SAMPLE_1217,12.014105,92.909086,0.68,medium,berm,Andaman,images/sample_1217_andaman_berm.jpg,2025-09-26T05:37:29.554327,Elephant Beach
SAMPLE_1218,13.148985,80.299235,1.46,coarse,intertidal,Chennai,images/sample_1218_chennai_intertidal.jpg,2025-04-03T19:13:54.554338,Marina Beach
SAMPLE_1219,11.805925,75.570534,0.44,fine,intertidal,Kerala,images/sample_1219_kerala_intertidal.jpg,2025-04-23T07:17:11.554346,Kovalam Beach
SAMPLE_1220,17.784592,83.249271,1.6,coarse,intertidal,Vizag,images/sample_1220_vizag_intertidal.jpg,2025-07-10T03:40:13.554353,Rushikonda Beach
SAMPLE_1221,8.394727,75.398794,0.14,fine,berm,Kerala,images/sample_1221_kerala_berm.jpg,2025-08-06T06:12:05.554361,Varkala Beach
SAMPLE_1222,12.94663,80.274021,1.45,coarse,dune,Chennai,images/sample_1222_chennai_dune.jpg,2025-09-21T23:11:05.554369,Covelong Beach
SAMPLE_1223,10.985447,76.461002,0.87,medium,berm,Kerala,images/sample_1223_kerala_berm.jpg,2025-04-04T20:43:30.554376,Kovalam Beach
SAMPLE_1224,9.295832,76.206174,1.2,coarse,berm,Kerala,images/sample_1224_kerala_berm.jpg,2025-07-30T19:58:38.554384,Marari Beach
SAMPLE_1225,20.205777,87.036835,0.83,medium,berm,Odisha,images/sample_1225_odisha_berm.jpg,2025-04-26T22:03:34.554391,Gopalpur Beach
SAMPLE_1226,20.011839,69.413557,1.57,coarse,dune,Gujarat,images/sample_1226_gujarat_dune.jpg,2025-07-08T21:17:05.554398,Somnath Beach
SAMPLE_1227,21.412421,85.471607,0.88,medium,berm,Odisha,images/sample_1227_odisha_berm.jpg,2025-04-15T09:13:10.554406,Puri Beach
SAMPLE_1228,20.279203,70.902055,1.55,coarse,berm,Gujarat,images/sample_1228_gujarat_berm.jpg,2025-08-25T09:05:56.554414,Mandvi Beach
SAMPLE_1229,17.65385,83.365971,1.46,coarse,dune,Vizag,images/sample_1229_vizag_dune.jpg,2025-08-01T18:14:27.554421,RK Beach
SAMPLE_1230,10.751817,76.234012,0.73,medium,intertidal,Kerala,images/sample_1230_kerala_intertidal.jpg,2025-06-14T04:10:05.554428,Varkala Beach
SAMPLE_1231,15.331499,73.77594,1.9,coarse,dune,Goa,images/sample_1231_goa_dune.jpg,2025-09-19T17:20:55.554436,Baga Beach
SAMPLE_1232,15.013681,73.971437,1.79,coarse,intertidal,Goa,images/sample_1232_goa_intertidal.jpg,2025-06-05T02:26:31.554443,Palolem Beach
SAMPLE_1233,13.180991,80.266064,1.92,coarse,berm,Chennai,images/sample_1233_chennai_berm.jpg,2025-08-16T20:33:20.554451,Elliot Beach
SAMPLE_1234,15.780253,74.11187,0.72,medium,intertidal,Goa,images/sample_1234_goa_intertidal.jpg,2025-09-09T16:58:19.554458,Palolem Beach
SAMPLE_1235,12.182211,76.969253,1.22,coarse,berm,Kerala,images/sample_1235_kerala_berm.jpg,2025-08-04T23:22:34.554466,Marari Beach
SAMPLE_1236,17.791648,83.306423,1.42,coarse,dune,Vizag,images/sample_1236_vizag_dune.jpg,2025-07-08T20:08:42.554473,RK Beach
SAMPLE_1237,17.665973,83.35286,0.8,medium,dune,Vizag,images/sample_1237_vizag_dune.jpg,2025-09-12T06:05:45.554480,RK Beach
SAMPLE_1238,13.084064,80.293762,1.39,coarse,berm,Chennai,images/sample_1238_chennai_berm.jpg,2025-06-23T06:34:06.554487,Covelong Beach
SAMPLE_1239,12.964823,92.542899,0.37,fine,intertidal,Andaman,images/sample_1239_andaman_intertidal.jpg,2025-09-23T22:36:23.554495,Radhanagar Beach
SAMPLE_1240,20.864976,85.175759,1.15,coarse,dune,Odisha,images/sample_1240_odisha_dune.jpg,2025-08-27T17:57:25.554502,Chandrabhaga Beach
SAMPLE_1241,12.909072,80.155634,1.46,coarse,intertidal,Chennai,images/sample_1241_chennai_intertidal.jpg,2025-07-01T06:51:23.554510,Elliot Beach
SAMPLE_1242,13.03464,80.204274,0.56,medium,intertidal,Chennai,images/sample_1242_chennai_intertidal.jpg,2025-05-30T05:11:36.554517,Elliot Beach
SAMPLE_1243,12.203137,92.32253,1.64,coarse,intertidal,Andaman,images/sample_1243_andaman_intertidal.jpg,2025-06-04T02:51:25.554525,Elephant Beach
SAMPLE_1244,20.144606,87.259213,1.55,coarse,intertidal,Odisha,images/sample_1244_odisha_intertidal.jpg,2025-04-25T17:25:52.554532,Puri Beach
SAMPLE_1245,15.279867,73.738675,0.53,medium,dune,Goa,images/sample_1245_goa_dune.jpg,2025-07-22T01:18:15.554539,Baga Beach
SAMPLE_1246,17.718618,83.349491,1.75,coarse,dune,Vizag,images/sample_1246_vizag_dune.jpg,2025-08-09T02:02:29.554550,Yarada Beach
SAMPLE_1247,21.218982,85.79053,0.4,fine,dune,Odisha,images/sample_1247_odisha_dune.jpg,2025-04-18T05:42:59.554557,Chandrabhaga Beach
SAMPLE_1248,12.992797,80.173907,1.22,coarse,berm,Chennai,images/sample_1248_chennai_berm.jpg,2025-09-15T12:29:09.554565,Marina Beach
SAMPLE_1249,12.808015,80.256066,0.83,medium,berm,Chennai,images/sample_1249_chennai_berm.jpg,2025-05-26T01:05:36.554574,Covelong Beach
SAMPLE_1250,11.486174,74.982158,0.68,medium,intertidal,Kerala,images/sample_1250_kerala_intertidal.jpg,2025-06-23T23:29:09.554589,Varkala Beach
SAMPLE_1251,17.634977,83.313975,1.78,coarse,intertidal,Vizag,images/sample_1251_vizag_intertidal.jpg,2025-09-11T04:14:14.554602,Yarada Beach
SAMPLE_1252,17.788884,83.26117,0.74,medium,dune,Vizag,images/sample_1252_vizag_dune.jpg,2025-06-07T21:42:16.554610,Yarada Beach
SAMPLE_1253,15.163789,74.037586,1.28,coarse,dune,Goa,images/sample_1253_goa_dune.jpg,2025-07-01T02:54:20.554617,Baga Beach
SAMPLE_1254,21.159365,86.477487,1.34,coarse,berm,Odisha,images/sample_1254_odisha_berm.jpg,2025-04-28T04:05:49.554625,Gopalpur Beach
SAMPLE_1255,10.702015,76.55973,0.35,fine,intertidal,Kerala,images/sample_1255_kerala_intertidal.jpg,2025-07-27T07:16:47.554632,Kovalam Beach
SAMPLE_1256,21.627992,85.322743,1.61,coarse,intertidal,Odisha,images/sample_1256_odisha_intertidal.jpg,2025-08-12T11:36:59.554640,Gopalpur Beach
SAMPLE_1257,21.386735,87.118564,1.37,coarse,intertidal,Odisha,images/sample_1257_odisha_intertidal.jpg,2025-05-05T08:13:28.554647,Puri Beach
SAMPLE_1258,15.392376,73.907298,0.34,fine,berm,Goa,images/sample_1258_goa_berm.jpg,2025-04-11T12:28:26.554655,Calangute Beach
SAMPLE_1259,13.019347,80.185832,0.6,medium,intertidal,Chennai,images/sample_1259_chennai_intertidal.jpg,2025-09-13T22:44:51.554662,Elliot Beach
SAMPLE_1260,11.119961,93.734606,1.98,coarse,dune,Andaman,images/sample_1260_andaman_dune.jpg,2025-08-30T15:43:11.554670,Kalapathar Beach
SAMPLE_1261,13.099108,80.213798,0.7,medium,intertidal,Chennai,images/sample_1261_chennai_intertidal.jpg,2025-08-12T11:30:35.554715,Marina Beach
SAMPLE_1262,13.010992,80.208508,0.86,medium,intertidal,Chennai,images/sample_1262_chennai_intertidal.jpg,2025-04-10T03:00:01.554727,Marina Beach
SAMPLE_1263,20.781105,71.8776,0.54,medium,berm,Gujarat,images/sample_1263_gujarat_berm.jpg,2025-06-01T00:14:22.554735,Chorwad Beach
SAMPLE_1264,11.006981,76.022155,1.98,coarse,dune,Kerala,images/sample_1264_kerala_dune.jpg,2025-09-06T05:07:16.554743,Marari Beach
SAMPLE_1265,13.162213,80.267789,1.52,coarse,berm,Chennai,images/sample_1265_chennai_berm.jpg,2025-06-18T08:24:00.554751,Elliot Beach
SAMPLE_1266,13.113747,80.236536,1.58,coarse,dune,Chennai,images/sample_1266_chennai_dune.jpg,2025-05-22T15:28:29.554759,Marina Beach
SAMPLE_1267,17.741049,83.208809,1.9,coarse,intertidal,Vizag,images/sample_1267_vizag_intertidal.jpg,2025-06-10T11:32:21.554768,RK Beach
SAMPLE_1268,17.781452,83.206615,1.02,coarse,intertidal,Vizag,images/sample_1268_vizag_intertidal.jpg,2025-07-19T18:32:18.554775,Rushikonda Beach
SAMPLE_1269,21.510467,69.330295,1.29,coarse,intertidal,Gujarat,images/sample_1269_gujarat_intertidal.jpg,2025-09-01T20:37:31.554783,Somnath Beach
SAMPLE_1270,15.509889,73.911363,1.46,coarse,intertidal,Goa,images/sample_1270_goa_intertidal.jpg,2025-06-11T23:55:21.554791,Baga Beach
SAMPLE_1271,17.677007,83.218656,1.7,coarse,intertidal,Vizag,images/sample_1271_vizag_intertidal.jpg,2025-06-06T20:28:11.554798,RK Beach
SAMPLE_1272,20.018454,71.830624,1.23,coarse,intertidal,Gujarat,images/sample_1272_gujarat_intertidal.jpg,2025-08-08T23:07:04.554806,Mandvi Beach
SAMPLE_1273,22.361474,69.503075,1.08,coarse,intertidal,Gujarat,images/sample_1273_gujarat_intertidal.jpg,2025-08-11T02:37:57.554813,Somnath Beach
SAMPLE_1274,17.699181,83.379905,0.28,fine,dune,Vizag,images/sample_1274_vizag_dune.jpg,2025-09-18T19:07:39.554820,Rushikonda Beach
SAMPLE_1275,15.178098,73.965661,1.28,coarse,intertidal,Goa,images/sample_1275_goa_intertidal.jpg,2025-07-26T06:12:17.554828,Baga Beach
SAMPLE_1276,15.127588,73.961852,0.17,fine,berm,Goa,images/sample_1276_goa_berm.jpg,2025-04-06T17:58:23.554835,Calangute Beach
SAMPLE_1277,13.033013,80.103456,1.26,coarse,intertidal,Chennai,images/sample_1277_chennai_intertidal.jpg,2025-06-03T05:52:29.554842,Elliot Beach
SAMPLE_1278,17.644522,83.279115,1.51,coarse,berm,Vizag,images/sample_1278_vizag_berm.jpg,2025-09-30T01:44:13.554850,Rushikonda Beach
SAMPLE_1279,22.473067,68.479477,1.62,coarse,dune,Gujarat,images/sample_1279_gujarat_dune.jpg,2025-04-09T08:28:05.554857,Mandvi Beach
SAMPLE_1280,13.144108,80.246768,0.21,fine,dune,Chennai,images/sample_1280_chennai_dune.jpg,2025-07-09T02:47:06.554864,Marina Beach
SAMPLE_1281,11.77323,76.849118,0.17,fine,intertidal,Kerala,images/sample_1281_kerala_intertidal.jpg,2025-05-10T14:12:01.554872,Kovalam Beach
SAMPLE_1282,17.678598,83.37961,0.12,fine,dune,Vizag,images/sample_1282_vizag_dune.jpg,2025-04-11T11:55:29.554879,RK Beach
SAMPLE_1283,10.836953,74.867048,1.46,coarse,dune,Kerala,images/sample_1283_kerala_dune.jpg,2025-06-17T11:41:58.554887,Marari Beach
SAMPLE_1284,12.848035,80.273814,1.55,coarse,berm,Chennai,images/sample_1284_chennai_berm.jpg,2025-07-08T01:31:54.554894,Covelong Beach
